
 ** midas Gen Time-history Output Data ** 
_____________________________________________


 NODE ,     1  Displacement History       UNIT SYSTEM ..: m, kN, sec
----------------------------------- 

  TIME        DX           DY           DZ           RX           RY           RZ 
  2.960    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  2.970    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  2.980    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  2.990    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.000    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.010    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.020    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.030    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.040    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.050    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.060    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.070    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.080    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.090    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.100    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.110    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.120    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.130    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.140    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.150    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.160    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.170    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.180    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.190    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.200    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.210    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.220    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.230    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.240    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.250    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.260    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.270    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.280    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.290    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.300    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.310    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.320    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.330    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.340    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.350    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.360    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.370    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.380    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.390    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.400    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.410    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.420    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.430    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.440    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.450    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.460    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.470    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.480    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.490    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.500    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.510    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.520    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.530    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.540    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.550    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.560    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.570    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.580    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.590    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.600    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.610    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.620    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.630    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.640    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.650    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.660    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.670    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.680    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.690    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.700    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.710    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.720    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.730    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.740    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.750    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.760    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.770    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.780    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.790    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.800    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.810    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.820    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.830    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.840    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.850    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.860    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.870    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.880    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.890    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.900    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.910    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.920    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.930    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.940    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.950    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.960    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.970    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.980    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  3.990    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.000    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.010    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.020    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.030    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.040    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.050    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.060    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.070    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.080    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.090    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.100    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.110    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.120    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.130    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.140    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.150    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.160    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.170    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.180    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.190    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.200    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.210    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.220    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.230    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.240    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.250    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.260    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.270    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.280    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.290    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.300    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.310    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.320    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.330    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.340    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.350    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.360    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.370    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.380    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.390    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.400    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.410    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.420    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.430    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.440    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.450    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.460    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.470    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.480    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.490    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.500    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.510    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.520    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.530    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.540    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.550    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.560    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.570    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.580    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.590    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.600    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.610    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.620    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.630    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.640    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.650    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.660    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.670    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.680    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.690    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.700    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.710    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.720    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.730    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.740    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.750    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.760    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.770    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.780    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.790    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.800    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.810    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.820    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.830    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.840    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.850    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.860    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.870    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.880    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.890    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.900    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.910    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.920    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.930    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.940    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.950    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.960    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.970    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.980    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  4.990    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  5.000    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  5.010    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  5.020    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  5.030    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  5.040    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  5.050    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  5.060    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  5.070    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  5.080    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  5.090    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  5.100    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  5.110    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  5.120    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  5.130    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  5.140    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  5.150    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
  5.160    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00
